Student_ID,Grade,Subject,Feedback_Text,Sentiment_Label
STU14920,Grade 7,English,The teaching style needs improvement.,Negative
STU14921,Grade 6,English,The teacher explains lessons clearly and makes the class interesting.,Positive
STU14922,Grade 7,Science,Lessons are acceptable but can be improved.,Neutral
STU14923,Grade 6,Social Science,The subject is okay but could be taught better.,Neutral
STU14924,Grade 7,English,The teacher uses examples that make learning easy.,Positive
STU14925,Grade 10,English,Lessons are acceptable but can be improved.,Neutral
STU14926,Grade 8,Science,The subject is manageable but not very interesting.,Neutral
STU14927,Grade 8,Science,Lessons are acceptable but can be improved.,Neutral
STU14928,Grade 10,Social Science,The teacher uses examples that make learning easy.,Positive
STU14929,Grade 7,English,The teacher explains too fast and it is hard to understand.,Negative
STU14930,Grade 7,Tamil,The subject is manageable but not very interesting.,Neutral
STU14931,Grade 8,Mathematics,The teacher explains too fast and it is hard to understand.,Negative
STU14932,Grade 10,Science,The teacher uses examples that make learning easy.,Positive
STU14933,Grade 9,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU14934,Grade 10,Science,The teacher uses examples that make learning easy.,Positive
STU14935,Grade 8,English,This subject is taught in a clear and understandable way.,Positive
STU14936,Grade 6,Mathematics,Classes are sometimes boring and difficult to follow.,Negative
STU14937,Grade 8,Tamil,The teacher explains too fast and it is hard to understand.,Negative
STU14938,Grade 7,Social Science,The teaching style needs improvement.,Negative
STU14939,Grade 10,Science,The teacher explains too fast and it is hard to understand.,Negative
STU14940,Grade 9,English,Classes are average and sometimes interesting.,Neutral
STU14941,Grade 7,Mathematics,The subject is manageable but not very interesting.,Neutral
STU14942,Grade 8,Social Science,Lessons are acceptable but can be improved.,Neutral
STU14943,Grade 8,Science,Lessons are acceptable but can be improved.,Neutral
STU14944,Grade 8,Social Science,Classes are engaging and doubts are explained patiently.,Positive
STU14945,Grade 9,Social Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU14946,Grade 7,Social Science,The subject is manageable but not very interesting.,Neutral
STU14947,Grade 7,Science,This subject is taught in a clear and understandable way.,Positive
STU14948,Grade 7,English,The teaching style needs improvement.,Negative
STU14949,Grade 7,English,More examples are needed to understand the lessons.,Negative
STU14950,Grade 8,Science,This subject is taught in a clear and understandable way.,Positive
STU14951,Grade 8,Mathematics,Teaching is neither very good nor very bad.,Neutral
STU14952,Grade 9,Social Science,I enjoy this subject because the teacher teaches very well.,Positive
STU14953,Grade 10,Social Science,The teacher explains too fast and it is hard to understand.,Negative
STU14954,Grade 10,English,More examples are needed to understand the lessons.,Negative
STU14955,Grade 6,Social Science,Classes are engaging and doubts are explained patiently.,Positive
STU14956,Grade 10,English,More examples are needed to understand the lessons.,Negative
STU14957,Grade 10,Mathematics,The subject is manageable but not very interesting.,Neutral
STU14958,Grade 6,Social Science,The teacher uses examples that make learning easy.,Positive
STU14959,Grade 6,English,I feel confused during many classes.,Negative
STU14960,Grade 9,Mathematics,The subject is manageable but not very interesting.,Neutral
STU14961,Grade 10,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU14962,Grade 7,Science,The teaching style needs improvement.,Negative
STU14963,Grade 9,Mathematics,The teacher explains too fast and it is hard to understand.,Negative
STU14964,Grade 8,Science,The teaching style needs improvement.,Negative
STU14965,Grade 10,Social Science,Teaching is neither very good nor very bad.,Neutral
STU14966,Grade 10,Mathematics,Classes are average and sometimes interesting.,Neutral
STU14967,Grade 8,Tamil,The subject is manageable but not very interesting.,Neutral
STU14968,Grade 8,Social Science,More examples are needed to understand the lessons.,Negative
STU14969,Grade 8,Science,I feel confused during many classes.,Negative
STU14970,Grade 8,Tamil,I feel confused during many classes.,Negative
STU14971,Grade 9,Tamil,This subject is taught in a clear and understandable way.,Positive
STU14972,Grade 10,English,The teacher explains too fast and it is hard to understand.,Negative
STU14973,Grade 6,Tamil,The teacher explains too fast and it is hard to understand.,Negative
STU14974,Grade 7,Tamil,Classes are average and sometimes interesting.,Neutral
STU14975,Grade 8,Social Science,More examples are needed to understand the lessons.,Negative
STU14976,Grade 9,English,This subject is taught in a clear and understandable way.,Positive
STU14977,Grade 8,English,Lessons are acceptable but can be improved.,Neutral
STU14978,Grade 9,English,Teaching is neither very good nor very bad.,Neutral
STU14979,Grade 7,Science,The teaching style needs improvement.,Negative
STU14980,Grade 8,Science,Classes are average and sometimes interesting.,Neutral
STU14981,Grade 9,Science,The teacher uses examples that make learning easy.,Positive
STU14982,Grade 9,Mathematics,I feel confused during many classes.,Negative
STU14983,Grade 6,Social Science,Classes are average and sometimes interesting.,Neutral
STU14984,Grade 8,Mathematics,The subject is manageable but not very interesting.,Neutral
STU14985,Grade 7,Science,Classes are average and sometimes interesting.,Neutral
STU14986,Grade 10,Social Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU14987,Grade 8,English,This subject is taught in a clear and understandable way.,Positive
STU14988,Grade 8,Social Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU14989,Grade 7,Tamil,Teaching is neither very good nor very bad.,Neutral
STU14990,Grade 10,Social Science,More examples are needed to understand the lessons.,Negative
STU14991,Grade 7,Mathematics,The teaching style needs improvement.,Negative
STU14992,Grade 9,Science,Teaching is neither very good nor very bad.,Neutral
STU14993,Grade 6,Mathematics,The teaching style needs improvement.,Negative
STU14994,Grade 10,Mathematics,Classes are sometimes boring and difficult to follow.,Negative
STU14995,Grade 8,Mathematics,I enjoy this subject because the teacher teaches very well.,Positive
STU14996,Grade 10,Mathematics,Classes are sometimes boring and difficult to follow.,Negative
STU14997,Grade 6,Tamil,Lessons are acceptable but can be improved.,Neutral
STU14998,Grade 6,Science,The subject is okay but could be taught better.,Neutral
STU14999,Grade 8,Science,Classes are sometimes boring and difficult to follow.,Negative
STU15000,Grade 7,Science,Classes are engaging and doubts are explained patiently.,Positive
STU15001,Grade 9,Tamil,This subject is taught in a clear and understandable way.,Positive
STU15002,Grade 10,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU15003,Grade 10,Science,Classes are sometimes boring and difficult to follow.,Negative
STU15004,Grade 10,Science,I enjoy this subject because the teacher teaches very well.,Positive
STU15005,Grade 10,Tamil,Teaching is neither very good nor very bad.,Neutral
STU15006,Grade 7,Mathematics,The teaching style needs improvement.,Negative
STU15007,Grade 6,Social Science,Classes are engaging and doubts are explained patiently.,Positive
STU15008,Grade 7,English,The subject is okay but could be taught better.,Neutral
STU15009,Grade 9,Mathematics,The teacher explains lessons clearly and makes the class interesting.,Positive
STU15010,Grade 9,Social Science,The teacher uses examples that make learning easy.,Positive
STU15011,Grade 7,English,Lessons are acceptable but can be improved.,Neutral
STU15012,Grade 6,Tamil,I feel confused during many classes.,Negative
STU15013,Grade 8,English,The teacher explains too fast and it is hard to understand.,Negative
STU15014,Grade 6,English,The teaching style needs improvement.,Negative
STU15015,Grade 8,Mathematics,More examples are needed to understand the lessons.,Negative
STU15016,Grade 9,Science,Classes are engaging and doubts are explained patiently.,Positive
STU15017,Grade 10,Science,Teaching is neither very good nor very bad.,Neutral
STU15018,Grade 10,Science,I feel confused during many classes.,Negative
STU15019,Grade 10,Social Science,The teacher explains too fast and it is hard to understand.,Negative
STU15020,Grade 7,Social Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU15021,Grade 6,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU15022,Grade 6,Social Science,The teacher uses examples that make learning easy.,Positive
STU15023,Grade 7,Mathematics,The teacher explains too fast and it is hard to understand.,Negative
STU15024,Grade 7,Mathematics,More examples are needed to understand the lessons.,Negative
STU15025,Grade 10,Science,Classes are average and sometimes interesting.,Neutral
STU15026,Grade 9,Tamil,The subject is manageable but not very interesting.,Neutral
STU15027,Grade 6,English,The teacher explains too fast and it is hard to understand.,Negative
STU15028,Grade 8,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU15029,Grade 6,English,The teacher uses examples that make learning easy.,Positive
STU15030,Grade 7,Social Science,More examples are needed to understand the lessons.,Negative
STU15031,Grade 7,Tamil,This subject is taught in a clear and understandable way.,Positive
STU15032,Grade 6,Mathematics,I enjoy this subject because the teacher teaches very well.,Positive
STU15033,Grade 6,Science,The subject is manageable but not very interesting.,Neutral
STU15034,Grade 6,Tamil,I feel confused during many classes.,Negative
STU15035,Grade 10,Science,Classes are sometimes boring and difficult to follow.,Negative
STU15036,Grade 7,Science,The teacher explains too fast and it is hard to understand.,Negative
STU15037,Grade 9,English,The subject is manageable but not very interesting.,Neutral
STU15038,Grade 6,Mathematics,Teaching is neither very good nor very bad.,Neutral
STU15039,Grade 8,Science,The subject is manageable but not very interesting.,Neutral
STU15040,Grade 7,Social Science,Lessons are acceptable but can be improved.,Neutral
STU15041,Grade 7,Science,This subject is taught in a clear and understandable way.,Positive
STU15042,Grade 10,Mathematics,The teacher explains too fast and it is hard to understand.,Negative
